Phylum,Class,Order,Family,Genus,Species
Chordata,Aves,Sphenisciformes,Spheniscidae,Pygoscelis,Pygoscelis antarcticus
Chordata,Aves,Sphenisciformes,Spheniscidae,Pygoscelis,Pygoscelis papua
Chordata,Aves,Passeriformes,Estrildidae,Pyrenestes,Pyrenestes sanguineus
Chordata,Aves,Passeriformes,Formicariidae,Pyriglena,Pyriglena leucoptera
Chordata,Aves,Passeriformes,Cotingidae,Pyroderus,Pyroderus scutatus
Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,Pyrrhula erythaca
Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,Pyrrhula pyrrhula
Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura cruentata
Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura frontalis
Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura griseipectus
Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura molinae
Chordata,Aves,Psittaciformes,Psittacidae,Pyrrhura,Pyrrhura perlata
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python anchietae
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python bivittatus
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python breitensteini
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python brongersmai
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python curtus
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python molurus
Chordata,Lepidosauria,Squamata,Pythonidae,Python,Python regius
Chordata,Aves,Passeriformes,Estrildidae,Pytilia,Pytilia hypogrammica
Chordata,Amphibia,Anura,Pyxicephalidae,Pyxicephalus,Pyxicephalus adspersus
Chordata,,Testudines,Testudinidae,Pyxis,Pyxis arachnoides
Chordata,Amphibia,Anura,Dicroglossidae,Quasipaa,Quasipaa spinosa
Chordata,Aves,Passeriformes,Ploceidae,Quelea,Quelea quelea
Chordata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus major
Chordata,Aves,Passeriformes,Icteridae,Quiscalus,Quiscalus quiscula
Chordata,Actinopteri,Carangiformes,Rachycentridae,Rachycentron,Rachycentron canadum
Chordata,Aves,Gruiformes,Rallidae,Rallus,Rallus aquaticus
Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,Ramphastos dicolorus
Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,Ramphastos sulfuratus
Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,Ramphastos swainsonii
Chordata,Aves,Piciformes,Ramphastidae,Ramphastos,Ramphastos toco
Chordata,Aves,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus carbo
Chordata,Aves,Passeriformes,Thraupidae,Ramphocelus,Ramphocelus passerinii
Chordata,Amphibia,Anura,Ranidae,Rana,Rana aurora
Chordata,Amphibia,Anura,Ranidae,Rana,Rana dalmatina
Chordata,Amphibia,Anura,Ranidae,Rana,Rana dybowskii
Chordata,Amphibia,Anura,Ranidae,Rana,Rana huanrensis
Chordata,Amphibia,Anura,Ranidae,Rana,Rana luteiventris
Chordata,Amphibia,Anura,Ranidae,Rana,Rana pretiosa
Chordata,Amphibia,Anura,Ranidae,Rana,Rana temporaria
Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus
Chordata,Amphibia,Anura,Hylidae,Ranoidea,Ranoidea alboguttata
Chordata,Amphibia,Anura,Hylidae,Ranoidea,Ranoidea brevipes
Chordata,Amphibia,Anura,Hylidae,Ranoidea,Ranoidea caerulea
Chordata,Amphibia,Anura,Hylidae,Ranoidea,Ranoidea splendida
Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,Raphicerus campestris
Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,Raphicerus sharpei
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus andamanensis
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus annandalei
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus argentiventer
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus exulans
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus flavipectus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus fuscipes
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus hoffmanni
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus leucopus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus losea
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus lutreolus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus nitidus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus pyctoris
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus rattus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus sordidus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus tanezumi
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus tiomanicus
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus xanthurus
Chordata,Mammalia,Rodentia,Sciuridae,Ratufa,Ratufa bicolor
Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra novaehollandiae
Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,Redunca arundinum
Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,Redunca fulvorufula
Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,Redunca redunca
Chordata,Aves,Passeriformes,Regulidae,Regulus,Regulus satrapa
Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinhardtius hippoglossoides
Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys creper
Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys fulvescens
Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys megalotis
Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys mexicanus
Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,Reithrodontomys sumichrasti
Chordata,Actinopteri,Syngnathiformes,Callionymidae,Repomucenus,Repomucenus lunatus
Chordata,Actinopteri,Osmeriformes,Retropinnidae,Retropinna,Retropinna semoni
Chordata,Actinopteri,Scombriformes,Gempylidae,Rexea,Rexea solandri
Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,Rhabdomys dilectus
Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,Rhabdomys pumilio
Chordata,Lepidosauria,Squamata,Colubridae,Rhabdophis,Rhabdophis tigrinus
Chordata,Actinopteri,Spariformes,Sparidae,Rhabdosargus,Rhabdosargus sarba
Chordata,Amphibia,Anura,Bufonidae,Rhaebo,Rhaebo haematiticus
Chordata,Aves,Rheiformes,Rheidae,Rhea,Rhea americana
Chordata,Aves,Rheiformes,Rheidae,Rhea,Rhea pennata
Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella marina
Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Rhinobatos,Rhinobatos hynnicephalus
Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,Rhinoceros unicornis
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus acuminatus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus affinis
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus alcyone
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus arcuatus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus blasii
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus blythi
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus capensis
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus clivosus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus coelophyllus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus cornutus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus creaghi
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus darlingi
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus denti
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus eloquens
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus euryale
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus ferrumequinum
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus fumigatus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus hildebrandti
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus hipposideros
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus landeri
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus lepidus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus lobatus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus luctus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus macrotis
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus malayanus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus megaphyllus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus mehelyi
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus monoceros
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus pearsonii
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus pusillus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus rex
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus rhodesiae
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus rouxii
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus shameli
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus simulator
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus sinicus
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus stheno
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus thomasi
Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,Rhinolophus trifoliatus
Chordata,Actinopteri,Anguilliformes,Muraenidae,Rhinomuraena,Rhinomuraena quaesita
Chordata,Mammalia,Chiroptera,Rhinonycteridae,Rhinonicteris,Rhinonicteris aurantia
Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio
Chordata,Mammalia,Primates,Cercopithecidae,Rhinopithecus,Rhinopithecus roxellana
Chordata,Mammalia,Chiroptera,Rhinopomatidae,Rhinopoma,Rhinopoma hardwickii
Chordata,Mammalia,Rodentia,Sciuridae,Rhinosciurus,Rhinosciurus laticaudatus
Chordata,Aves,Passeriformes,Rhipiduridae,Rhipidura,Rhipidura albiscapa
Chordata,Mammalia,Rodentia,Spalacidae,Rhizomys,Rhizomys pruinosus
Chordata,Mammalia,Rodentia,Spalacidae,Rhizomys,Rhizomys sinensis
Chordata,Mammalia,Chiroptera,Vespertilionidae,Rhogeessa,Rhogeessa parvula
Chordata,Mammalia,Chiroptera,Vespertilionidae,Rhogeessa,Rhogeessa tumida
Chordata,Mammalia,Rodentia,Muridae,Rhombomys,Rhombomys opimus
Chordata,Actinopteri,Pleuronectiformes,Rhombosoleidae,Rhombosolea,Rhombosolea tapirina
Chordata,Aves,Passeriformes,Timaliidae,Rhopocichla,Rhopocichla atriceps
Chordata,Chondrichthyes,Rhinopristiformes,Rhynchobatidae,Rhynchobatus,Rhynchobatus djiddensis
Chordata,Mammalia,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso
Chordata,Aves,Tinamiformes,Tinamidae,Rhynchotus,Rhynchotus rufescens
Chordata,Lepidosauria,Squamata,Chamaeleonidae,Rieppeleon,Rieppeleon brevicaudatus
Chordata,Aves,Passeriformes,Hirundinidae,Riparia,Riparia paludicola
Chordata,Aves,Passeriformes,Hirundinidae,Riparia,Riparia riparia
Chordata,Aves,Charadriiformes,Laridae,Rissa,Rissa tridactyla
Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus
Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus amplexicaudatus
Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus leschenaultii
Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,Rousettus madagascariensis
Chordata,Mammalia,Artiodactyla,Cervidae,Rucervus,Rucervus duvaucelii
Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,Rupicapra pyrenaica
Chordata,Mammalia,Artiodactyla,Bovidae,Rupicapra,Rupicapra rupicapra
Chordata,Aves,Passeriformes,Cotingidae,Rupicola,Rupicola rupicola
Chordata,Aves,Accipitriformes,Accipitridae,,Rupornis magnirostris
Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa alfredi
Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa timorensis
Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,Rusa unicolor
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Rutilus,Rutilus rutilus
Chordata,Mammalia,Eulipotyphla,Soricidae,Ruwenzorisorex,Ruwenzorisorex suncoides
Chordata,Aves,Charadriiformes,Laridae,Rynchops,Rynchops niger
Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus flaviventris
Chordata,Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus saccolaimus
Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx bilineata
Chordata,Aves,Accipitriformes,Sagittariidae,Sagittarius,Sagittarius serpentarius
Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus geoffroyi
Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus imperator
Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus labiatus
Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus midas
Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus mystax
Chordata,Mammalia,Primates,Cebidae,Saguinus,Saguinus oedipus
Chordata,Mammalia,Artiodactyla,Bovidae,Saiga,Saiga tatarica
Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri boliviensis
Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri oerstedii
Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri sciureus
Chordata,Mammalia,Primates,Cebidae,Saimiri,Saimiri ustus
Chordata,Amphibia,Caudata,Salamandridae,Salamandra,Salamandra salamandra
Chordata,Actinopteri,Blenniiformes,Blenniidae,Salaria,Salaria fluviatilis
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo macrostigma
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo marmoratus
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo salar
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo trutta
Chordata,Aves,Passeriformes,Thraupidae,Saltator,Saltator maximus
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus alpinus
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus fontinalis
Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus namaycush
Chordata,Actinopteri,Perciformes,Percidae,Sander,Sander canadensis
Chordata,Actinopteri,Perciformes,Percidae,Sander,Sander lucioperca
Chordata,Actinopteri,Perciformes,Percidae,Sander,Sander vitreus
Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella
Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus cay
Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus flavius
Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus libidinosus
Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus nigritus
Chordata,Mammalia,Primates,Cebidae,Sapajus,Sapajus xanthosternos
Chordata,Mammalia,Dasyuromorphia,Dasyuridae,Sarcophilus,Sarcophilus harrisii
Chordata,Actinopteri,Scombriformes,Scombridae,Sarda,Sarda australis
Chordata,Actinopteri,Scombriformes,Scombridae,Sarda,Sarda orientalis
Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardina,Sardina pilchardus
Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinella,Sardinella aurita
Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinella,Sardinella lemuru
Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinella,Sardinella longiceps
Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops caeruleus
Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops sagax
Chordata,Actinopteri,Holocentriformes,Holocentridae,Sargocentron,Sargocentron ittodai
Chordata,Actinopteri,Holocentriformes,Holocentridae,Sargocentron,Sargocentron punctatissimum
Chordata,Aves,Anseriformes,Anatidae,Sarkidiornis,Sarkidiornis sylvicola
Chordata,Actinopteri,Spariformes,Sparidae,Sarpa,Sarpa salpa
Chordata,Actinopteri,Aulopiformes,Synodontidae,Saurida,Saurida elongata
Chordata,Actinopteri,Aulopiformes,Synodontidae,Saurida,Saurida lessepsianus
Chordata,Actinopteri,Aulopiformes,Synodontidae,Saurida,Saurida undosquamis
Chordata,Lepidosauria,Squamata,Iguanidae,Sauromalus,Sauromalus varius
Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola rubetra
Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola torquatus
Chordata,Mammalia,Eulipotyphla,Talpidae,Scalopus,Scalopus aquaticus
Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Scaphirhynchus,Scaphirhynchus albus
Chordata,Actinopteri,Acipenseriformes,Acipenseridae,Scaphirhynchus,Scaphirhynchus platorynchus
Chordata,Mammalia,Eulipotyphla,Talpidae,Scaptonyx,Scaptonyx fusicaudus
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Scardinius,Scardinius erythrophthalmus
Chordata,Mammalia,Rodentia,Dipodidae,Scarturus,Scarturus elater
Chordata,Actinopteri,Labriformes,Labridae,Scarus,Scarus rubroviolaceus
Chordata,Actinopteri,,Sciaenidae,Sciaenops,Sciaenops ocellatus
Chordata,Amphibia,Anura,Hylidae,Scinax,Scinax elaeochroa
Chordata,Mammalia,Rodentia,Sciuridae,Neosciurus,Neosciurus carolinensis
Chordata,Mammalia,Rodentia,Sciuridae,Syntheosciurus,Syntheosciurus granatensis
Chordata,Mammalia,Rodentia,Sciuridae,Hesperosciurus,Hesperosciurus griseus
Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus niger
Chordata,Mammalia,Rodentia,Sciuridae,Echinosciurus,Echinosciurus variegatoides
Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris
Chordata,Actinopteri,Osteoglossiformes,Osteoglossidae,Scleropages,Scleropages formosus
Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Scoliodon,Scoliodon macrorhynchos
Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax minor
Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax rusticola
Chordata,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber japonicus
Chordata,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber scombrus
Chordata,Actinopteri,Carangiformes,Carangidae,Scomberoides,Scomberoides lysan
Chordata,Actinopteri,Carangiformes,Carangidae,Scomberoides,Scomberoides tala
Chordata,Actinopteri,Scombriformes,Scombridae,Scomberomorus,Scomberomorus commerson
Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Scophthalmus,Scophthalmus maximus
Chordata,Actinopteri,Perciformes,Scorpaenidae,Scorpaena,Scorpaena jacksoniensis
Chordata,Actinopteri,Perciformes,Scorpaenidae,Scorpaena,Scorpaena scrofa
Chordata,Actinopteri,Centrarchiformes,Terapontidae,Scortum,Scortum barcoo
Chordata,Mammalia,Rodentia,Cricetidae,Scotinomys,Scotinomys xerampelinus
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus dinganii
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus heathii
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus kuhlii
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus leucogaster
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus nigrita
Chordata,Mammalia,Chiroptera,Vespertilionidae,Scotophilus,Scotophilus nux
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes constellatus
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes inermis
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes maliger
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes melanops
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes mentella
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes nebulosus
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes nigrocinctus
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes oblongus
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes pachycephalus
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes schlegelii
Chordata,Actinopteri,Perciformes,Sebastidae,Sebastiscus,Sebastiscus marmoratus
Chordata,Aves,Passeriformes,Parulidae,Seiurus,Seiurus aurocapilla
Chordata,Mammalia,Rodentia,Muridae,Sekeetamys,Sekeetamys calurus
Chordata,Actinopteri,Carangiformes,Carangidae,Selaroides,Selaroides leptolepis
Chordata,Actinopteri,Carangiformes,Carangidae,Selene,Selene vomer
Chordata,Mammalia,Primates,Cercopithecidae,Semnopithecus,Semnopithecus entellus
Chordata,Mammalia,Primates,Cercopithecidae,Semnopithecus,Semnopithecus schistaceus
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Semotilus,Semotilus atromaculatus
Chordata,Aves,Passeriformes,Fringillidae,Serinus,Serinus canaria
Chordata,Aves,Passeriformes,Fringillidae,Serinus,Serinus leucopygius
Chordata,Actinopteri,Carangiformes,Carangidae,Seriola,Seriola dumerili
Chordata,Actinopteri,Carangiformes,Carangidae,Seriola,Seriola quinqueradiata
Chordata,Actinopteri,Perciformes,Serranidae,Serranus,Serranus cabrilla
Chordata,Mammalia,Diprotodontia,Macropodidae,Setonix,Setonix brachyurus
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga americana
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga caerulescens
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga coronata
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga discolor
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga magnolia
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga pensylvanica
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga petechia
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga ruticilla
Chordata,Aves,Passeriformes,Parulidae,Setophaga,Setophaga striata
Chordata,Aves,Anseriformes,Anatidae,Sibirionetta,Sibirionetta formosa
Chordata,Aves,Passeriformes,Thraupidae,Sicalis,Sicalis flaveola
Chordata,Actinopteri,,Siganidae,Siganus,Siganus canaliculatus
Chordata,Actinopteri,,Siganidae,Siganus,Siganus luridus
Chordata,Actinopteri,,Siganidae,Siganus,Siganus vulpinus
Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon alstoni
Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon hispidus
Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon mascotensis
Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,Sigmodon toltecus
Chordata,Actinopteri,,Sillaginidae,Sillago,Sillago ciliata
Chordata,Actinopteri,,Sillaginidae,Sillago,Sillago flindersi
Chordata,Actinopteri,,Sillaginidae,Sillago,Sillago japonica
Chordata,Actinopteri,,Sillaginidae,Sillago,Sillago sihama
Chordata,Actinopteri,Siluriformes,Siluridae,Silurus,Silurus glanis
Chordata,Actinopteri,Siluriformes,Siluridae,Silurus,Silurus soldatovi
Chordata,Actinopteri,Centrarchiformes,Sinipercidae,Siniperca,Siniperca chuatsi
Chordata,Actinopteri,Centrarchiformes,Sinipercidae,Siniperca,Siniperca scherzeri
Chordata,Aves,Passeriformes,Sittidae,Sitta,Sitta canadensis
Chordata,Aves,Passeriformes,Sittidae,Sitta,Sitta carolinensis
Chordata,Aves,Passeriformes,Sittidae,Sitta,Sitta europaea
Chordata,Amphibia,Anura,Hylidae,Smilisca,Smilisca baudinii
Chordata,Actinopteri,Pleuronectiformes,Soleidae,Solea,Solea senegalensis
Chordata,Actinopteri,Pleuronectiformes,Soleidae,Solea,Solea solea
Chordata,Aves,Anseriformes,Anatidae,Somateria,Somateria fischeri
Chordata,Aves,Anseriformes,Anatidae,Somateria,Somateria mollissima
Chordata,Aves,Anseriformes,Anatidae,Somateria,Somateria spectabilis
Chordata,Mammalia,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex araneus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex arcticus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex bairdi
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex caecutiens
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex cinereus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex coronatus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex cylindricauda
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex daphaenodon
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex fumeus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex haydeni
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex hoyi
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex isodon
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex minutissimus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex minutus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex mirabilis
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex monticolus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex palustris
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex roboratus
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex trowbridgii
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex tundrensis
Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex unguiculatus
